valor,dec,nome,bloco,status,leituras,escritas,arquivos,mapas,escopo,comentario
0x9C5,2501,FLAG_SYS_CAVE_BATTLE,SYSTEM,NUNCA_REFERENCIADA,0,0,0,,,"Unused Flag, same as above"
0x9C6,2502,FLAG_SYS_SHOAL_TIDE,SYSTEM,EM_USO,0,2,1,,GLOBAL(codigo),
0x9C7,2503,FLAG_SYS_RIBBON_GET,SYSTEM,EM_USO,1,5,7,,GLOBAL(codigo),
0x9C8,2504,FLAG_LANDMARK_FLOWER_SHOP,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9C9,2505,FLAG_LANDMARK_MR_BRINEY_HOUSE,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9CA,2506,FLAG_LANDMARK_ABANDONED_SHIP,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9CB,2507,FLAG_LANDMARK_SEASHORE_HOUSE,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9CC,2508,FLAG_LANDMARK_NEW_MAUVILLE,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9CD,2509,FLAG_LANDMARK_OLD_LADY_REST_SHOP,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9CE,2510,FLAG_LANDMARK_TRICK_HOUSE,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9CF,2511,FLAG_LANDMARK_WINSTRATE_FAMILY,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9D0,2512,FLAG_LANDMARK_GLASS_WORKSHOP,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9D1,2513,FLAG_LANDMARK_LANETTES_HOUSE,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9D2,2514,FLAG_LANDMARK_POKEMON_DAYCARE,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9D3,2515,FLAG_LANDMARK_SEAFLOOR_CAVERN,SYSTEM,EM_USO,0,0,2,,GLOBAL(codigo),
0x9D4,2516,FLAG_LANDMARK_BATTLE_FRONTIER,SYSTEM,EM_USO,2,1,3,,GLOBAL(codigo),
0x9D5,2517,FLAG_LANDMARK_SOUTHERN_ISLAND,SYSTEM,NUNCA_REFERENCIADA,0,0,0,,,
0x9D6,2518,FLAG_LANDMARK_FIERY_PATH,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9D7,2519,FLAG_SYS_PC_LANETTE,SYSTEM,EM_USO,8,1,7,EcruteakCity_PokemonCenter,GLOBAL(codigo),
0x9D8,2520,FLAG_SYS_MYSTERY_EVENT_ENABLE,SYSTEM,EM_USO,2,3,3,,GLOBAL(codigo),
0x9D9,2521,FLAG_SYS_ENC_UP_ITEM,SYSTEM,EM_USO,1,3,3,,GLOBAL(codigo),
0x9DA,2522,FLAG_SYS_ENC_DOWN_ITEM,SYSTEM,EM_USO,1,3,3,,GLOBAL(codigo),
0x9DB,2523,FLAG_SYS_BRAILLE_DIG,SYSTEM,EM_USO,1,1,1,,GLOBAL(codigo),
0x9DC,2524,FLAG_SYS_REGIROCK_PUZZLE_COMPLETED,SYSTEM,EM_USO,1,1,1,,GLOBAL(codigo),
0x9DD,2525,FLAG_SYS_BRAILLE_REGICE_COMPLETED,SYSTEM,EM_USO,1,0,1,,GLOBAL(codigo),
0x9DE,2526,FLAG_SYS_REGISTEEL_PUZZLE_COMPLETED,SYSTEM,EM_USO,1,1,1,,GLOBAL(codigo),
0x9DF,2527,FLAG_ENABLE_SHIP_SOUTHERN_ISLAND,SYSTEM,EM_USO,2,2,3,,GLOBAL(codigo),
0x9E0,2528,FLAG_LANDMARK_POKEMON_LEAGUE,SYSTEM,EM_USO,1,0,1,,GLOBAL(codigo),
0x9E1,2529,FLAG_LANDMARK_ISLAND_CAVE,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9E2,2530,FLAG_LANDMARK_DESERT_RUINS,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9E3,2531,FLAG_LANDMARK_FOSSIL_MANIACS_HOUSE,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9E4,2532,FLAG_LANDMARK_SCORCHED_SLAB,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9E5,2533,FLAG_LANDMARK_ANCIENT_TOMB,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9E6,2534,FLAG_LANDMARK_TUNNELERS_REST_HOUSE,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9E7,2535,FLAG_LANDMARK_HUNTERS_HOUSE,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9E8,2536,FLAG_LANDMARK_SEALED_CHAMBER,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9E9,2537,FLAG_SYS_TV_LATIAS_LATIOS,SYSTEM,EM_USO,1,4,3,,GLOBAL(codigo),
0x9EA,2538,FLAG_LANDMARK_SKY_PILLAR,SYSTEM,EM_USO,0,0,2,,GLOBAL(codigo),
0x9EB,2539,FLAG_SYS_SHOAL_ITEM,SYSTEM,EM_USO,0,1,1,,GLOBAL(codigo),
0x9EC,2540,FLAG_SYS_B_DASH,SYSTEM,EM_USO,3,3,4,NewBarkTown_PlayersHouse_1F,GLOBAL(codigo),RECEIVED Running Shoes
0x9ED,2541,FLAG_SYS_CTRL_OBJ_DELETE,SYSTEM,EM_USO,4,33,8,BattleFrontier_OutsideEast;FarawayIsland_Interior;TinTower_RoofDay;WhirlIslands_LugiaChamber,GLOBAL(codigo),
0x9EE,2542,FLAG_SYS_RESET_RTC_ENABLE,SYSTEM,EM_USO,1,2,1,,GLOBAL(codigo),
0x9EF,2543,FLAG_LANDMARK_BERRY_MASTERS_HOUSE,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0x9F0,2544,FLAG_SYS_TOWER_SILVER,SYSTEM,EM_USO,5,1,6,BattleFrontier_Lounge3,GLOBAL(codigo),
0x9F1,2545,FLAG_SYS_TOWER_GOLD,SYSTEM,EM_USO,4,1,6,,GLOBAL(codigo),
0x9F2,2546,FLAG_SYS_DOME_SILVER,SYSTEM,EM_USO,2,0,3,BattleFrontier_Lounge3,GLOBAL(codigo),
0x9F3,2547,FLAG_SYS_DOME_GOLD,SYSTEM,EM_USO,1,0,3,,GLOBAL(codigo),
0x9F4,2548,FLAG_SYS_PALACE_SILVER,SYSTEM,EM_USO,2,0,3,BattleFrontier_Lounge3,GLOBAL(codigo),
0x9F5,2549,FLAG_SYS_PALACE_GOLD,SYSTEM,EM_USO,1,0,2,,GLOBAL(codigo),
0x9F6,2550,FLAG_SYS_ARENA_SILVER,SYSTEM,EM_USO,2,0,3,BattleFrontier_Lounge3,GLOBAL(codigo),
0x9F7,2551,FLAG_SYS_ARENA_GOLD,SYSTEM,EM_USO,1,0,2,,GLOBAL(codigo),
0x9F8,2552,FLAG_SYS_FACTORY_SILVER,SYSTEM,EM_USO,2,0,3,BattleFrontier_Lounge3,GLOBAL(codigo),
0x9F9,2553,FLAG_SYS_FACTORY_GOLD,SYSTEM,EM_USO,1,0,2,,GLOBAL(codigo),
0x9FA,2554,FLAG_SYS_PIKE_SILVER,SYSTEM,EM_USO,2,0,3,BattleFrontier_Lounge3,GLOBAL(codigo),
0x9FB,2555,FLAG_SYS_PIKE_GOLD,SYSTEM,EM_USO,1,0,2,,GLOBAL(codigo),
0x9FC,2556,FLAG_SYS_PYRAMID_SILVER,SYSTEM,EM_USO,2,0,3,BattleFrontier_Lounge3,GLOBAL(codigo),
0x9FD,2557,FLAG_SYS_PYRAMID_GOLD,SYSTEM,EM_USO,1,0,2,,GLOBAL(codigo),
0x9FE,2558,FLAG_SYS_FRONTIER_PASS,SYSTEM,EM_USO,4,2,5,,GLOBAL(codigo),
0x9FF,2559,FLAG_MAP_SCRIPT_CHECKED_DEOXYS,SYSTEM,NUNCA_REFERENCIADA,0,0,0,,,
0xA00,2560,FLAG_DEOXYS_ROCK_COMPLETE,SYSTEM,EM_USO,1,1,1,,GLOBAL(codigo),
0xA01,2561,FLAG_ENABLE_SHIP_BIRTH_ISLAND,SYSTEM,EM_USO,1,1,2,,GLOBAL(codigo),
0xA02,2562,FLAG_ENABLE_SHIP_FARAWAY_ISLAND,SYSTEM,EM_USO,1,1,2,,GLOBAL(codigo),
0xA03,2563,FLAG_SHOWN_BOX_WAS_FULL_MESSAGE,SYSTEM,EM_USO,1,4,3,,GLOBAL(codigo),
0xA04,2564,FLAG_ARRIVED_ON_FARAWAY_ISLAND,SYSTEM,SO_ESCRITA,0,1,1,FarawayIsland_Entrance,MAPA_UNICO:FarawayIsland_Entrance,
0xA05,2565,FLAG_ARRIVED_AT_MARINE_CAVE_EMERGE_SPOT,SYSTEM,NUNCA_REFERENCIADA,0,0,0,,,
0xA06,2566,FLAG_ARRIVED_AT_TERRA_CAVE_ENTRANCE,SYSTEM,NUNCA_REFERENCIADA,0,0,0,,,
0xA07,2567,FLAG_SYS_MYSTERY_GIFT_ENABLE,SYSTEM,EM_USO,2,3,2,,GLOBAL(codigo),
0xA08,2568,FLAG_ENTERED_MIRAGE_TOWER,SYSTEM,NUNCA_REFERENCIADA,0,0,0,,,
0xA09,2569,FLAG_LANDMARK_ALTERING_CAVE,SYSTEM,EM_USO,0,0,2,,GLOBAL(codigo),
0xA0A,2570,FLAG_LANDMARK_DESERT_UNDERPASS,SYSTEM,EM_USO,0,0,2,,GLOBAL(codigo),
0xA0B,2571,FLAG_LANDMARK_ARTISAN_CAVE,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0xA0C,2572,FLAG_ENABLE_SHIP_NAVEL_ROCK,SYSTEM,EM_USO,1,1,2,,GLOBAL(codigo),
0xA0D,2573,FLAG_ARRIVED_AT_NAVEL_ROCK,SYSTEM,NUNCA_REFERENCIADA,0,0,0,,,
0xA0E,2574,FLAG_LANDMARK_TRAINER_HILL,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0xA0F,2575,FLAG_ALL_INNATES_UNLOCKED,SYSTEM,EM_USO,7,9,7,NewBarkTown_Lab,GLOBAL(codigo),
0xA10,2576,FLAG_RECEIVED_POKEDEX_FROM_BIRCH,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0xA11,2577,FLAG_BADGE09_GET,SYSTEM,EM_USO,1,3,3,PewterCity_Gym,GLOBAL(codigo),
0xA12,2578,FLAG_BADGE10_GET,SYSTEM,EM_USO,1,3,3,CeruleanCity_Gym,GLOBAL(codigo),
0xA13,2579,FLAG_BADGE11_GET,SYSTEM,EM_USO,1,3,3,VermilionCity_Gym,GLOBAL(codigo),
0xA14,2580,FLAG_BADGE12_GET,SYSTEM,EM_USO,1,3,3,CeladonCity_Gym,GLOBAL(codigo),
0xA15,2581,FLAG_BADGE13_GET,SYSTEM,SO_ESCRITA,0,3,3,SaffronCity_Gym,GLOBAL(codigo),
0xA16,2582,FLAG_BADGE14_GET,SYSTEM,SO_ESCRITA,0,3,3,FuchsiaCity_Gym,GLOBAL(codigo),
0xA17,2583,FLAG_BADGE15_GET,SYSTEM,SO_ESCRITA,0,2,2,,GLOBAL(codigo),
0xA18,2584,FLAG_BADGE16_GET,SYSTEM,EM_USO,1,3,4,Route19;ViridianCity_Gym,GLOBAL(codigo),
0xA19,2585,FLAG_IS_CHAMPION,SYSTEM,EM_USO,40,2,40,AbandonedRocketHideoutBackroom;BlackthornCity_Gym;DarkCave_NorthSide;EcruteakCity_Theater,GLOBAL(codigo),Seems to be related to linking.
0xA1A,2586,FLAG_NURSE_UNION_ROOM_REMINDER,SYSTEM,EM_USO,1,2,2,,GLOBAL(codigo),
0xA1B,2587,FLAG_SYS_PC_BILL,SYSTEM,EM_USO,2,2,4,GoldenrodCity;GoldenrodCity_BillsHouse,MULTI_MAPA(2),Unused Flag
0xA1C,2588,FLAG_SYS_LAKE_OF_RAGE_TIDE,SYSTEM,SO_LEITURA,2,0,2,LakeOfRage,MAPA_UNICO:LakeOfRage,Unused Flag
0xA1D,2589,FLAG_RECEIVED_BADGE_5,SYSTEM,EM_USO,0,6,8,CianwoodGym;MahoganyTown_Gym;OlivineCity_Gym,GLOBAL(codigo),
0xA1E,2590,FLAG_RECEIVED_BADGE_6,SYSTEM,EM_USO,0,6,7,CianwoodGym;MahoganyTown_Gym;OlivineCity_Gym,GLOBAL(codigo),
0xA1F,2591,FLAG_RECEIVED_BADGE_7,SYSTEM,EM_USO,0,6,7,CianwoodGym;MahoganyTown_Gym;OlivineCity_Gym,GLOBAL(codigo),
0xA20,2592,FLAG_GOLDEN_COLOSSEUM,SYSTEM,NUNCA_REFERENCIADA,0,0,0,,,Permission to enter goldenrod underground colosseum
0xA21,2593,FLAG_NEVER_TURNED_OFF_HARD,SYSTEM,NUNCA_REFERENCIADA,0,0,0,,,If player never chose normal mode during important battles
0xA22,2594,FLAG_TRAINER_LEVELSCALING,SYSTEM,SO_ESCRITA,0,2,2,Route36,MAPA_UNICO:Route36,
0xA23,2595,FLAG_WILD_LEVELSCALING,SYSTEM,SO_ESCRITA,0,2,2,Route36,MAPA_UNICO:Route36,
0xA24,2596,FLAG_BEAT_STEVEN_KITAKAMI,SYSTEM,EM_USO,0,2,4,Kitakami_Houses;Route47,MULTI_MAPA(2),
0xA25,2597,FLAG_CHOICEBAND_KITAKAMI,SYSTEM,EM_USO,0,0,1,KitakamiMountain,MAPA_UNICO:KitakamiMountain,Kitakami mountain itemball
0xA26,2598,FLAG_HIDE_MAREANIES,SYSTEM,EM_USO,0,2,3,GoldenrodShore;OlivineCity,MULTI_MAPA(2),Hacky workaround for sequence skip with goldenrod shore
0xA27,2599,FLAG_PREVENT_OVERWORLD_SPEEDUP,SYSTEM,EM_USO,1,0,1,,GLOBAL(codigo),
0xA28,2600,FLAG_HIDE_UXIE,SYSTEM,EM_USO,0,3,4,AcuityCavern;PokemonLeague_HallOfFame,MULTI_MAPA(2),
0xA29,2601,FLAG_HIDE_AZELF,SYSTEM,EM_USO,0,3,4,PokemonLeague_HallOfFame;ValorCavern,MULTI_MAPA(2),
0xA2A,2602,FLAG_HIDE_MESPRIT,SYSTEM,EM_USO,0,3,4,PokemonLeague_HallOfFame;VerityCavern,MULTI_MAPA(2),
0xA2B,2603,FLAG_HIDE_NEWBARK_RIVALMARILL,SYSTEM,EM_USO,0,4,6,NewBarkTown;NewBarkTown_Lab,MULTI_MAPA(2),
0xA2C,2604,FLAG_NO_WHITEOUT,SYSTEM,EM_USO,0,4,5,NewBarkTown,GLOBAL(codigo),
0xA2D,2605,FLAG_HIDE_CRESSELIA,SYSTEM,EM_USO,0,2,4,LakeOfRageCresseliaDen;PokemonLeague_HallOfFame,MULTI_MAPA(2),
0xA2E,2606,FLAG_HIDE_RIVAL_VIOLETGATEHOUSE,SYSTEM,EM_USO,0,5,4,Gate_Route31_VioletCity,GLOBAL(codigo),
0xA2F,2607,FLAG_PICKED_ZIGZAGOON,SYSTEM,EM_USO,4,2,4,CherrygroveCity,MAPA_UNICO:CherrygroveCity,
0xA30,2608,FLAG_PICKED_RATTATA,SYSTEM,EM_USO,4,2,4,CherrygroveCity,MAPA_UNICO:CherrygroveCity,
0xA31,2609,FLAG_VIOLET_NUGGET,SYSTEM,EM_USO,0,0,1,VioletCity,MAPA_UNICO:VioletCity,
0xA32,2610,FLAG_HIDE_ROUTE32_RIVAL,SYSTEM,EM_USO,0,2,3,Route32,MAPA_UNICO:Route32,
0xA33,2611,FLAG_HIDE_TUESCANY,SYSTEM,EM_USO,0,3,4,Route29;VioletCity_Gym,GLOBAL(codigo),
0xA34,2612,FLAG_HIDE_ROUTE34_RIVAL,SYSTEM,EM_USO,0,0,1,Route34,MAPA_UNICO:Route34,
0xA35,2613,FLAG_DESTINYKNOT_GIFT,SYSTEM,EM_USO,2,2,2,Route34_DayCare,MAPA_UNICO:Route34_DayCare,
0xA36,2614,FLAG_DERBY_NICKNAME,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0xA37,2615,FLAG_DERBY_RESET,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0xA38,2616,FLAG_RUINSOFALPH_NATUREPOWER,SYSTEM,EM_USO,0,0,1,RuinsOfAlph_Outside,MAPA_UNICO:RuinsOfAlph_Outside,
0xA39,2617,FLAG_HIDE_GROD_APARTMENTS_GUARD,SYSTEM,EM_USO,0,2,3,GoldenrodApartment,MAPA_UNICO:GoldenrodApartment,After showing rotom
0xA3A,2618,FLAG_ROCKET_ARCADE_SILVERPRINT,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0xA3B,2619,FLAG_ROCKET_ARCADE_GOLDPRINT,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0xA3C,2620,FLAG_ROCKET_DOUBLEDOWN,SYSTEM,EM_USO,0,0,1,,GLOBAL(codigo),
0xA3D,2621,FLAG_HIDE_LARVESTA,SYSTEM,EM_USO,0,3,4,DeepIlexForest;PokemonLeague_HallOfFame,MULTI_MAPA(2),
0xA3E,2622,FLAG_TM_GYRO_BALL,SYSTEM,EM_USO,0,0,1,RailwayCave,MAPA_UNICO:RailwayCave,
0xA3F,2623,FLAG_TM_HEX,SYSTEM,EM_USO,2,2,2,EcruteakCity_House3,MAPA_UNICO:EcruteakCity_House3,
0xA40,2624,FLAG_FLAME_ORB,SYSTEM,EM_USO,0,0,1,AzaleaTown,MAPA_UNICO:AzaleaTown,
0xA41,2625,FLAG_TM_ROCKSLIDE_FOUND,SYSTEM,EM_USO,0,0,1,Route49,MAPA_UNICO:Route49,
0xA42,2626,FLAG_TM_BULLDOZE,SYSTEM,EM_USO,0,0,1,VajraDesert,MAPA_UNICO:VajraDesert,
0xA43,2627,FLAG_TM_SAFETY_GOGGLES,SYSTEM,EM_USO,0,0,1,VajraDesert,MAPA_UNICO:VajraDesert,
0xA44,2628,FLAG_HYPERPOTION_DESERT,SYSTEM,EM_USO,0,0,1,VajraDesert,MAPA_UNICO:VajraDesert,
0xA45,2629,FLAG_SUS_DESERT_DOOR,SYSTEM,EM_USO,2,2,2,VajraDesert,MAPA_UNICO:VajraDesert,
0xA46,2630,FLAG_ICEPATH_BOULDER1,SYSTEM,SO_LEITURA,2,0,3,IcePath_B1F;IcePath_B2F,MULTI_MAPA(2),
0xA47,2631,FLAG_ICEPATH_BOULDER2,SYSTEM,SO_LEITURA,2,0,3,IcePath_B1F;IcePath_B2F,MULTI_MAPA(2),
0xA48,2632,FLAG_ICEPATH_BOULDER3,SYSTEM,SO_LEITURA,2,0,3,IcePath_B1F;IcePath_B2F,MULTI_MAPA(2),
0xA49,2633,FLAG_ICEPATH_BOULDER4,SYSTEM,SO_LEITURA,2,0,3,IcePath_B1F;IcePath_B2F,MULTI_MAPA(2),
0xA4A,2634,FLAG_SYS_HIDDEN_GROTTO_FIRST_VISIT,SYSTEM,EM_USO,2,4,2,,GLOBAL(codigo),
0xA4B,2635,FLAG_SNOWTOP_FROST_BREATH_TM,SYSTEM,EM_USO,0,0,1,SnowtopMountainOutside,MAPA_UNICO:SnowtopMountainOutside,
0x1000,4096,FLAG_OBTAINED_SOULDEW,CUSTOM,EM_USO,2,2,2,LatiTempleSouldewRoom,MAPA_UNICO:LatiTempleSouldewRoom,
0x1001,4097,FLAG_TM_POISON_JAB,CUSTOM,EM_USO,0,0,1,Route50,MAPA_UNICO:Route50,
0x1002,4098,FLAG_ROUTE50_ITEM1,CUSTOM,EM_USO,0,0,1,Route50,MAPA_UNICO:Route50,
0x1003,4099,FLAG_ROUTE50_ITEM2,CUSTOM,EM_USO,0,0,1,Route50,MAPA_UNICO:Route50,
0x1004,4100,FLAG_HIDE_VIRIZION,CUSTOM,EM_USO,2,3,4,PokemonLeague_HallOfFame;Route50,MULTI_MAPA(2),
0x1005,4101,FLAG_TM_AURORA_VEIL,CUSTOM,EM_USO,0,0,1,SnowtopMountainOutside,MAPA_UNICO:SnowtopMountainOutside,
0x1006,4102,FLAG_TM_THUNDER_WAVE,CUSTOM,EM_USO,0,0,1,Route41,MAPA_UNICO:Route41,
0x1007,4103,FLAG_METEORCAVE2_BIG_ROOT,CUSTOM,EM_USO,0,0,1,MeteorCave2,MAPA_UNICO:MeteorCave2,
0x1008,4104,FLAG_METEORCAVE2_BOOSTER,CUSTOM,EM_USO,0,0,1,MeteorCave2,MAPA_UNICO:MeteorCave2,
0x1009,4105,FLAG_HIDE_IRONVALIANT,CUSTOM,EM_USO,0,3,4,MeteorCave2;PokemonLeague_HallOfFame,MULTI_MAPA(2),
0x100A,4106,FLAG_RAGINGDOOR,CUSTOM,EM_USO,4,2,2,MeteorCave1_LegendaryRoom,MAPA_UNICO:MeteorCave1_LegendaryRoom,
0x100B,4107,FLAG_GOUGINGDOOR,CUSTOM,EM_USO,4,2,2,MeteorCave1_LegendaryRoom,MAPA_UNICO:MeteorCave1_LegendaryRoom,
0x100C,4108,FLAG_WALKINGDOOR,CUSTOM,EM_USO,4,2,2,MeteorCave1_LegendaryRoom,MAPA_UNICO:MeteorCave1_LegendaryRoom,
0x100D,4109,FLAG_HIDE_RAGINGBOLT,CUSTOM,EM_USO,0,2,3,MeteorCave1_LegendaryRoom,MAPA_UNICO:MeteorCave1_LegendaryRoom,
0x100E,4110,FLAG_HIDE_GOUGINGFIRE,CUSTOM,EM_USO,0,2,3,MeteorCave1_LegendaryRoom,MAPA_UNICO:MeteorCave1_LegendaryRoom,
0x100F,4111,FLAG_HIDE_WALKINGWAKE,CUSTOM,EM_USO,0,2,3,MeteorCave1_LegendaryRoom,MAPA_UNICO:MeteorCave1_LegendaryRoom,
0x1010,4112,FLAG_HIDE_FLUTTERMANE,CUSTOM,EM_USO,0,3,4,MeteorCave1;PokemonLeague_HallOfFame,MULTI_MAPA(2),
0x1011,4113,FLAG_ALL_PASTMONS,CUSTOM,EM_USO,4,2,2,MeteorCave1,MAPA_UNICO:MeteorCave1,
0x1012,4114,FLAG_ALL_FUTUREMONS,CUSTOM,EM_USO,4,2,2,MeteorCave2,MAPA_UNICO:MeteorCave2,
0x1013,4115,FLAG_LEAVESDOOR,CUSTOM,EM_USO,4,2,2,MeteorCave2_LegendaryRoom,MAPA_UNICO:MeteorCave2_LegendaryRoom,
0x1014,4116,FLAG_BOULDERDOOR,CUSTOM,EM_USO,4,2,2,MeteorCave2_LegendaryRoom,MAPA_UNICO:MeteorCave2_LegendaryRoom,
0x1015,4117,FLAG_CROWNDOOR,CUSTOM,EM_USO,4,2,2,MeteorCave2_LegendaryRoom,MAPA_UNICO:MeteorCave2_LegendaryRoom,
0x1016,4118,FLAG_HIDE_IRONLEAVES,CUSTOM,EM_USO,0,2,3,MeteorCave2_LegendaryRoom,MAPA_UNICO:MeteorCave2_LegendaryRoom,
0x1017,4119,FLAG_HIDE_IRONBOULDER,CUSTOM,EM_USO,0,2,3,MeteorCave2_LegendaryRoom,MAPA_UNICO:MeteorCave2_LegendaryRoom,
0x1018,4120,FLAG_HIDE_IRONCROWN,CUSTOM,EM_USO,0,2,3,MeteorCave2_LegendaryRoom,MAPA_UNICO:MeteorCave2_LegendaryRoom,
0x1019,4121,FLAG_HIDE_COBALION,CUSTOM,EM_USO,0,6,3,RailwayCave_3F,MAPA_UNICO:RailwayCave_3F,
0x101A,4122,FLAG_HIDE_TERRAKION,CUSTOM,EM_USO,0,6,3,DarkCave_NorthSide,MAPA_UNICO:DarkCave_NorthSide,
0x101B,4123,FLAG_CAUGHT_TERRAKION,CUSTOM,EM_USO,2,3,3,DarkCave_NorthSide;PokemonLeague_HallOfFame,MULTI_MAPA(2),
0x101C,4124,FLAG_CAUGHT_COBALION,CUSTOM,EM_USO,2,3,3,PokemonLeague_HallOfFame;RailwayCave_3F,MULTI_MAPA(2),
0x101D,4125,FLAG_NATIONAL_DEX_MIGRATION_COMPLETE,CUSTOM,EM_USO,1,2,3,,GLOBAL(codigo),
0x101E,4126,FLAG_INFINITE_HELD_ITEMS_MIGRATION_COMPLETE,CUSTOM,EM_USO,9,9,4,,GLOBAL(codigo),
0x101F,4127,FLAG_HIDE_ZERAORA,CUSTOM,EM_USO,0,6,3,TrainerHill_Courtyard,MAPA_UNICO:TrainerHill_Courtyard,
0x1020,4128,FLAG_CAUGHT_ZERAORA,CUSTOM,EM_USO,4,3,5,BattleFrontier_BattleTowerLobby;PokemonLeague_HallOfFame;TrainerHill_Courtyard,MULTI_MAPA(3),
0x1021,4129,FLAG_BATTLE_CAFE_DIANCIE_RECEIVED,CUSTOM,EM_USO,2,2,2,BattleCafe,MAPA_UNICO:BattleCafe,
0x1022,4130,FLAG_BATTLE_CAFE_ARTICUNO_RECEIVED,CUSTOM,EM_USO,6,2,4,BattleCafe,GLOBAL(codigo),
0x1023,4131,FLAG_BATTLE_CAFE_ZAPDOS_RECEIVED,CUSTOM,EM_USO,6,2,4,BattleCafe,GLOBAL(codigo),
0x1024,4132,FLAG_BATTLE_CAFE_MOLTRES_RECEIVED,CUSTOM,EM_USO,6,2,4,BattleCafe,GLOBAL(codigo),
0x1025,4133,FLAG_BATTLE_CAFE_DIANCIE_READY,CUSTOM,EM_USO,2,4,2,BattleCafe,MAPA_UNICO:BattleCafe,
0x1026,4134,FLAG_VISITED_ROUTE50,CUSTOM,EM_USO,1,3,5,BattleCafe,GLOBAL(codigo),
0x1027,4135,FLAG_BATTLE_CAFE_TORNADUS_RECEIVED,CUSTOM,EM_USO,7,2,4,BattleCafe,GLOBAL(codigo),
0x1028,4136,FLAG_BATTLE_CAFE_THUNDURUS_RECEIVED,CUSTOM,EM_USO,7,2,4,BattleCafe,GLOBAL(codigo),
0x1029,4137,FLAG_BATTLE_CAFE_LANDORUS_RECEIVED,CUSTOM,EM_USO,7,2,4,BattleCafe,GLOBAL(codigo),
0x102A,4138,FLAG_BATTLE_CAFE_ENAMORUS_RECEIVED,CUSTOM,EM_USO,7,2,4,BattleCafe,GLOBAL(codigo),
0x102B,4139,FLAG_HIDE_SPEAR_PILLAR_DIALGA_PORTAL,CUSTOM,EM_USO,0,3,4,PokemonLeague_HallOfFame;SpearPillarTop,MULTI_MAPA(2),
0x102C,4140,FLAG_HIDE_SPEAR_PILLAR_PALKIA_PORTAL,CUSTOM,EM_USO,0,3,4,PokemonLeague_HallOfFame;SpearPillarTop,MULTI_MAPA(2),
0x102D,4141,FLAG_HIDE_SPEAR_PILLAR_GIRATINA_PORTAL,CUSTOM,EM_USO,0,3,4,PokemonLeague_HallOfFame;SpearPillarTop,MULTI_MAPA(2),
0x102E,4142,FLAG_HIDE_SPEAR_PILLAR_TIME_GEAR,CUSTOM,EM_USO,0,3,4,PokemonLeague_HallOfFame;SpearPillarTop,MULTI_MAPA(2),
0x102F,4143,FLAG_BATTLE_CAFE_ENDLESS_CHALLENGE_UNLOCKED,CUSTOM,EM_USO,8,2,2,BattleCafe,MAPA_UNICO:BattleCafe,
0x1030,4144,FLAG_BATTLE_CAFE_ENDLESS_RUSH_UNLOCKED,CUSTOM,EM_USO,8,2,2,BattleCafe,MAPA_UNICO:BattleCafe,
0x1031,4145,FLAG_BATTLE_FACILITY_NO_INNATES,CUSTOM,EM_USO,3,7,3,,GLOBAL(codigo),
0x1032,4146,FLAG_BATTLE_CAFE_MIRAIDON_RECEIVED,CUSTOM,EM_USO,4,2,4,BattleCafe,GLOBAL(codigo),
0x1033,4147,FLAG_BATTLE_CAFE_KORAIDON_RECEIVED,CUSTOM,EM_USO,4,2,4,BattleCafe,GLOBAL(codigo),
0x1034,4148,FLAG_BATTLE_CAFE_TAPU_KOKO_RECEIVED,CUSTOM,EM_USO,4,1,4,BattleCafe,GLOBAL(codigo),
